time,actual_speed,control_speed
25.0,24.66386425331583,0.4932772850663166
25.1,25.16129759310106,0.5032259518620212
25.200000000000003,24.934044998514036,0.4986808999702807
25.3,25.223540410277955,0.5044708082055591
25.400000000000002,24.886804713350383,0.49773609426700766
25.5,25.137859940022324,0.5027571988004464
25.6,24.88602026791181,0.4977204053582362
25.700000000000003,25.23992183859849,0.5047984367719698
25.8,25.19993775157756,0.5039987550315512
25.900000000000002,24.910442339813642,0.49820884679627286
26.0,25.0568534645616,0.5011370692912319
26.1,24.684439659078603,0.49368879318157205
26.200000000000003,25.01312468761018,0.5002624937522036
26.3,25.131157478318915,0.5026231495663783
26.400000000000002,24.885121388957188,0.49770242777914375
26.5,25.142812459750775,0.5028562491950155
26.6,24.892656112033453,0.4978531222406691
26.700000000000003,25.182151523797373,0.5036430304759475
26.8,25.01016691583726,0.5002033383167452
26.900000000000002,25.01016691583726,0.5002033383167452
27.0,24.661386458669355,0.4932277291733871
27.1,24.70484578107155,0.49409691562143104
27.200000000000003,25.16129759310106,0.5032259518620212
27.3,25.037209324255446,0.5007441864851089
27.400000000000002,25.22209132371008,0.5044418264742017
27.5,24.762319078996576,0.4952463815799315
27.6,24.71885975659438,0.4943771951318876
27.700000000000003,25.180880490846032,0.5036176098169206
27.8,25.078796877840198,0.501575937556804
27.900000000000002,25.266189530343883,0.5053237906068777
28.0,24.74418484511815,0.49488369690236295
28.1,24.74418484511815,0.49488369690236295
28.200000000000003,25.200636657147655,0.5040127331429531
28.3,25.055093721739617,0.5011018744347924
28.400000000000002,25.221212062910432,0.5044242412582086
28.5,24.84879825742744,0.4969759651485488
28.6,25.038549946913342,0.5007709989382668
28.700000000000003,24.830061010610144,0.4966012202122029
28.8,25.285813917069557,0.5057162783413911
28.900000000000002,25.325798004090487,0.5065159600818098
29.0,24.950426426834575,0.4990085285366915
29.1,25.0568534645616,0.5011370692912319
29.200000000000003,24.684439659078603,0.49368879318157205
29.3,25.077680293811888,0.5015536058762378
29.400000000000002,25.236357943943105,0.5047271588788621
